transaction_id,account_id,customer_id,transaction_date,transaction_type,debit_credit,amount_aud,merchant_category,channel,description,is_flagged,settlement_date
TXN000197,ACC00208,CUST0103,2024-09-19,Transfer,Credit,7671.71,Retail,Mobile App,Transfer - Fuel,N,2024-09-20
TXN000198,ACC00119,CUST0187,2022-10-03,PayID,Credit,446.82,Groceries,Mobile App,PayID - Retail,N,2022-10-03
TXN000199,ACC00196,CUST0043,2023-11-01,BPAY,Debit,2291.9,Fuel,Mobile App,BPAY - Retail,N,2023-11-01
TXN000200,ACC00151,CUST0102,2024-10-16,Direct Debit,Debit,7354.27,Entertainment,EFTPOS,Direct Debit - Groceries,N,2024-10-16
TXN000201,ACC00221,CUST0028,2022-09-01,Direct Debit,Debit,5755.06,Travel,ATM,Direct Debit - Retail,Y,2022-09-01
TXN000202,ACC00286,CUST0144,2023-09-13,Transfer,Credit,13270.62,Retail,ATM,Transfer - Restaurants,N,2023-09-14
TXN000203,ACC00250,CUST0042,2022-08-13,ATM Withdrawal,Debit,8533.26,Retail,ATM,ATM Withdrawal - Restaurants,N,2022-08-14
TXN000204,ACC00135,CUST0138,2024-10-10,ATM Withdrawal,Debit,8866.09,Entertainment,Branch,ATM Withdrawal - Entertainment,N,2024-10-12
TXN000205,ACC00024,CUST0046,2022-09-20,Direct Debit,Debit,12554.18,Groceries,Branch,Direct Debit - Travel,N,2022-09-21
TXN000206,ACC00183,CUST0144,2024-04-23,PayID,Credit,5269.69,Utilities,Internet Banking,PayID - Utilities,N,2024-04-25
TXN000207,ACC00044,CUST0161,2022-05-15,Purchase,Debit,13034.23,Entertainment,Internet Banking,Purchase - Groceries,N,2022-05-15
TXN000208,ACC00236,CUST0011,2024-05-15,ATM Withdrawal,Debit,8521.17,Healthcare,Mobile App,ATM Withdrawal - Retail,N,2024-05-16
TXN000209,ACC00194,CUST0002,2024-03-10,Purchase,Debit,4837.0,Retail,Mobile App,Purchase - Utilities,N,2024-03-12
TXN000210,ACC00342,CUST0133,2023-11-27,Direct Debit,Debit,2500.24,Entertainment,ATM,Direct Debit - Utilities,N,2023-11-27
TXN000211,ACC00275,CUST0105,2023-03-15,Purchase,Debit,4311.05,Healthcare,EFTPOS,Purchase - Travel,N,2023-03-17
TXN000212,ACC00048,CUST0049,2022-07-14,Direct Debit,Debit,8878.38,Fuel,EFTPOS,Direct Debit - Retail,N,2022-07-15
TXN000213,ACC00040,CUST0071,2023-09-11,Direct Debit,Debit,7570.09,Travel,EFTPOS,Direct Debit - Entertainment,N,2023-09-12
TXN000214,ACC00129,CUST0002,2024-11-21,Refund,Credit,6798.98,Restaurants,Mobile App,Refund - Restaurants,N,2024-11-21
TXN000215,ACC00339,CUST0047,2024-08-15,PayID,Credit,4019.77,Travel,EFTPOS,PayID - Groceries,N,2024-08-16
TXN000216,ACC00237,CUST0019,2022-10-30,PayID,Credit,3606.37,Healthcare,ATM,PayID - Travel,N,2022-10-30
TXN000217,ACC00325,CUST0149,2023-02-21,Direct Debit,Debit,12689.66,Healthcare,Internet Banking,Direct Debit - Healthcare,N,2023-02-21
TXN000218,ACC00208,CUST0103,2023-05-04,Transfer,Credit,1704.27,Groceries,Internet Banking,Transfer - Healthcare,N,2023-05-06
TXN000219,ACC00224,CUST0178,2024-05-14,Purchase,Debit,9704.18,Utilities,Internet Banking,Purchase - Healthcare,N,2024-05-15
TXN000220,ACC00143,CUST0108,2022-12-27,Purchase,Debit,9664.76,Retail,Mobile App,Purchase - Groceries,N,2022-12-27
TXN000221,ACC00161,CUST0093,2023-09-03,ATM Withdrawal,Debit,13007.71,Entertainment,Mobile App,ATM Withdrawal - Travel,N,2023-09-05
TXN000222,ACC00072,CUST0118,2023-04-29,PayID,Credit,1679.87,Fuel,EFTPOS,PayID - Healthcare,N,2023-04-29
TXN000223,ACC00122,CUST0110,2022-09-08,Direct Debit,Debit,11598.09,Entertainment,EFTPOS,Direct Debit - Travel,N,2022-09-10
TXN000224,ACC00121,CUST0185,2024-05-16,Purchase,Debit,3270.91,Restaurants,Internet Banking,Purchase - Healthcare,N,2024-05-17
TXN000225,ACC00302,CUST0093,2022-04-25,Direct Debit,Debit,7355.89,Fuel,Branch,Direct Debit - Travel,N,2022-04-25
TXN000226,ACC00143,CUST0108,2022-10-24,PayID,Credit,5445.61,Entertainment,Branch,PayID - Groceries,N,2022-10-26
TXN000227,ACC00018,CUST0082,2022-04-22,Refund,Credit,10360.55,Utilities,Branch,Refund - Travel,N,2022-04-24
TXN000228,ACC00186,CUST0189,2022-09-07,Transfer,Credit,8024.13,Retail,ATM,Transfer - Groceries,N,2022-09-08
TXN000229,ACC00131,CUST0183,2023-09-09,Refund,Credit,1354.66,Utilities,Branch,Refund - Utilities,N,2023-09-09
TXN000230,ACC00225,CUST0108,2023-10-12,Refund,Credit,13192.13,Travel,Mobile App,Refund - Healthcare,N,2023-10-13
TXN000231,ACC00242,CUST0198,2024-04-25,Direct Debit,Debit,13897.53,Travel,Mobile App,Direct Debit - Restaurants,N,2024-04-27
TXN000232,ACC00034,CUST0015,2023-12-22,PayID,Credit,6313.64,Entertainment,ATM,PayID - Groceries,N,2023-12-24
TXN000233,ACC00329,CUST0083,2023-01-12,Refund,Credit,9452.71,Restaurants,Mobile App,Refund - Travel,N,2023-01-13
TXN000234,ACC00161,CUST0093,2022-06-18,Transfer,Credit,1663.31,Restaurants,EFTPOS,Transfer - Travel,N,2022-06-19
TXN000235,ACC00232,CUST0178,2024-09-06,Transfer,Credit,13102.71,Healthcare,Internet Banking,Transfer - Entertainment,N,2024-09-06
TXN000236,ACC00044,CUST0161,2024-04-28,ATM Withdrawal,Debit,5514.63,Travel,EFTPOS,ATM Withdrawal - Utilities,Y,2024-04-28
TXN000237,ACC00286,CUST0144,2023-04-14,ATM Withdrawal,Debit,13602.76,Utilities,Branch,ATM Withdrawal - Restaurants,N,2023-04-16
TXN000238,ACC00220,CUST0141,2023-06-17,Direct Debit,Debit,2239.62,Restaurants,EFTPOS,Direct Debit - Fuel,Y,2023-06-19
TXN000239,ACC00223,CUST0035,2024-07-18,ATM Withdrawal,Debit,12409.03,Fuel,Internet Banking,ATM Withdrawal - Utilities,N,2024-07-19
TXN000240,ACC00148,CUST0145,2024-10-09,ATM Withdrawal,Debit,5731.72,Utilities,EFTPOS,ATM Withdrawal - Utilities,N,2024-10-10
TXN000241,ACC00347,CUST0163,2023-01-23,ATM Withdrawal,Debit,6275.55,Restaurants,Mobile App,ATM Withdrawal - Healthcare,N,2023-01-23
TXN000242,ACC00317,CUST0159,2024-07-12,Direct Debit,Debit,13610.02,Retail,Mobile App,Direct Debit - Groceries,N,2024-07-13
TXN000243,ACC00204,CUST0172,2023-03-11,PayID,Credit,10700.33,Travel,EFTPOS,PayID - Healthcare,N,2023-03-13
TXN000244,ACC00031,CUST0107,2022-04-17,Transfer,Credit,4993.61,Retail,Branch,Transfer - Groceries,Y,2022-04-19
TXN000245,ACC00318,CUST0048,2024-02-20,ATM Withdrawal,Debit,4538.31,Entertainment,Internet Banking,ATM Withdrawal - Groceries,N,2024-02-21
TXN000246,ACC00087,CUST0148,2024-10-28,Direct Debit,Debit,7393.1,Retail,Internet Banking,Direct Debit - Fuel,N,2024-10-30
TXN000247,ACC00222,CUST0028,2022-10-18,Direct Debit,Debit,3906.83,Groceries,Internet Banking,Direct Debit - Retail,N,2022-10-19
TXN000248,ACC00185,CUST0170,2024-05-30,Direct Debit,Debit,4244.6,Healthcare,EFTPOS,Direct Debit - Entertainment,N,2024-05-30
TXN000249,ACC00162,CUST0164,2024-10-03,Transfer,Credit,11455.37,Retail,Mobile App,Transfer - Utilities,N,2024-10-03
TXN000250,ACC00094,CUST0118,2022-03-15,Transfer,Credit,7054.24,Retail,ATM,Transfer - Fuel,N,2022-03-16
TXN000251,ACC00021,CUST0172,2024-06-23,PayID,Credit,5348.45,Retail,ATM,PayID - Retail,N,2024-06-25
TXN000252,ACC00076,CUST0187,2022-09-11,Transfer,Credit,5244.71,Healthcare,Internet Banking,Transfer - Restaurants,N,2022-09-12
TXN000253,ACC00289,CUST0180,2023-03-11,Purchase,Debit,8753.63,Restaurants,ATM,Purchase - Fuel,N,2023-03-12
TXN000254,ACC00347,CUST0163,2022-07-13,Purchase,Debit,13310.63,Healthcare,Mobile App,Purchase - Travel,N,2022-07-13
TXN000255,ACC00166,CUST0122,2022-11-11,ATM Withdrawal,Debit,434.09,Retail,ATM,ATM Withdrawal - Healthcare,N,2022-11-11
TXN000256,ACC00169,CUST0023,2022-03-31,ATM Withdrawal,Debit,9842.94,Entertainment,EFTPOS,ATM Withdrawal - Restaurants,N,2022-03-31
TXN000257,ACC00330,CUST0068,2023-08-03,Purchase,Debit,4848.24,Fuel,EFTPOS,Purchase - Travel,N,2023-08-04
TXN000258,ACC00092,CUST0035,2023-05-07,Refund,Credit,14475.77,Travel,Mobile App,Refund - Groceries,N,2023-05-07
TXN000259,ACC00199,CUST0198,2024-04-04,Refund,Credit,4274.75,Restaurants,Mobile App,Refund - Healthcare,N,2024-04-05
TXN000260,ACC00159,CUST0181,2022-09-26,Purchase,Debit,5386.3,Entertainment,EFTPOS,Purchase - Utilities,N,2022-09-27
TXN000261,ACC00244,CUST0019,2023-07-04,ATM Withdrawal,Debit,8446.29,Fuel,ATM,ATM Withdrawal - Entertainment,N,2023-07-05
TXN000262,ACC00323,CUST0065,2024-05-22,BPAY,Debit,1395.12,Entertainment,ATM,BPAY - Utilities,N,2024-05-24
TXN000263,ACC00080,CUST0193,2024-10-11,PayID,Credit,7909.65,Fuel,Branch,PayID - Retail,N,2024-10-12
TXN000264,ACC00154,CUST0164,2022-11-01,PayID,Credit,14762.81,Healthcare,Internet Banking,PayID - Travel,N,2022-11-01
TXN000265,ACC00283,CUST0168,2022-06-06,BPAY,Debit,13759.61,Fuel,EFTPOS,BPAY - Travel,N,2022-06-07
TXN000266,ACC00339,CUST0047,2023-06-03,BPAY,Debit,5332.51,Fuel,EFTPOS,BPAY - Groceries,N,2023-06-05
TXN000267,ACC00237,CUST0019,2023-01-03,Refund,Credit,11792.87,Travel,Mobile App,Refund - Fuel,N,2023-01-05
TXN000268,ACC00153,CUST0187,2023-10-05,ATM Withdrawal,Debit,8808.54,Retail,EFTPOS,ATM Withdrawal - Healthcare,N,2023-10-05
TXN000269,ACC00109,CUST0036,2023-01-15,BPAY,Debit,1174.23,Healthcare,Mobile App,BPAY - Travel,N,2023-01-15
TXN000270,ACC00203,CUST0092,2022-08-27,PayID,Credit,200.56,Retail,ATM,PayID - Travel,N,2022-08-29
TXN000271,ACC00309,CUST0168,2024-09-23,Refund,Credit,4542.7,Entertainment,ATM,Refund - Healthcare,N,2024-09-23
TXN000272,ACC00008,CUST0096,2023-01-26,Purchase,Debit,1679.58,Utilities,Mobile App,Purchase - Utilities,N,2023-01-26
TXN000273,ACC00333,CUST0046,2023-05-11,PayID,Credit,6537.39,Utilities,Mobile App,PayID - Healthcare,N,2023-05-11
TXN000274,ACC00243,CUST0053,2024-05-14,Transfer,Credit,328.23,Restaurants,ATM,Transfer - Retail,N,2024-05-15
TXN000275,ACC00300,CUST0162,2023-05-12,BPAY,Debit,3020.87,Travel,Mobile App,BPAY - Entertainment,Y,2023-05-14
TXN000276,ACC00222,CUST0028,2024-05-01,PayID,Credit,12729.4,Healthcare,Mobile App,PayID - Retail,N,2024-05-03
TXN000277,ACC00303,CUST0200,2024-09-26,Purchase,Debit,3479.35,Groceries,ATM,Purchase - Entertainment,N,2024-09-27
TXN000278,ACC00332,CUST0157,2024-05-04,Purchase,Debit,13337.22,Retail,EFTPOS,Purchase - Entertainment,N,2024-05-05
TXN000279,ACC00011,CUST0182,2022-11-27,Transfer,Credit,4320.87,Retail,Branch,Transfer - Retail,N,2022-11-27
TXN000280,ACC00301,CUST0177,2023-11-26,Refund,Credit,13826.11,Retail,Internet Banking,Refund - Healthcare,N,2023-11-27
TXN000281,ACC00214,CUST0130,2024-01-08,Refund,Credit,11939.79,Restaurants,EFTPOS,Refund - Utilities,N,2024-01-10
TXN000282,ACC00045,CUST0105,2024-09-15,Transfer,Credit,1937.32,Restaurants,EFTPOS,Transfer - Retail,N,2024-09-16
TXN000283,ACC00253,CUST0079,2023-09-14,BPAY,Debit,3521.55,Groceries,Mobile App,BPAY - Entertainment,N,2023-09-15
TXN000284,ACC00347,CUST0163,2022-11-21,Refund,Credit,2621.55,Groceries,Mobile App,Refund - Entertainment,N,2022-11-23
TXN000285,ACC00117,CUST0180,2022-09-05,ATM Withdrawal,Debit,8430.16,Healthcare,Branch,ATM Withdrawal - Entertainment,N,2022-09-07
TXN000286,ACC00137,CUST0067,2022-11-06,Refund,Credit,12801.27,Fuel,Mobile App,Refund - Retail,N,2022-11-06
TXN000287,ACC00055,CUST0196,2022-07-28,Purchase,Debit,12354.33,Fuel,Internet Banking,Purchase - Fuel,N,2022-07-29
TXN000288,ACC00081,CUST0115,2023-08-22,Refund,Credit,10622.74,Retail,Mobile App,Refund - Restaurants,N,2023-08-23
TXN000289,ACC00071,CUST0112,2022-09-09,ATM Withdrawal,Debit,12729.08,Travel,Mobile App,ATM Withdrawal - Utilities,N,2022-09-10
TXN000290,ACC00175,CUST0190,2023-08-11,Purchase,Debit,7575.84,Healthcare,Branch,Purchase - Travel,N,2023-08-13
TXN000291,ACC00126,CUST0046,2022-11-07,BPAY,Debit,11298.34,Travel,Internet Banking,BPAY - Restaurants,N,2022-11-08
TXN000292,ACC00210,CUST0047,2024-07-28,BPAY,Debit,14277.66,Entertainment,Mobile App,BPAY - Retail,N,2024-07-28
TXN000293,ACC00265,CUST0107,2022-05-23,Direct Debit,Debit,1272.59,Travel,Internet Banking,Direct Debit - Travel,N,2022-05-23
TXN000294,ACC00339,CUST0047,2022-11-06,Purchase,Debit,13537.76,Healthcare,ATM,Purchase - Travel,N,2022-11-08
TXN000295,ACC00284,CUST0133,2023-09-16,Direct Debit,Debit,10823.54,Entertainment,Mobile App,Direct Debit - Healthcare,N,2023-09-18
TXN000296,ACC00076,CUST0187,2024-04-07,Transfer,Credit,6693.39,Retail,Branch,Transfer - Travel,N,2024-04-08
TXN000297,ACC00044,CUST0161,2022-03-17,ATM Withdrawal,Debit,8061.96,Restaurants,EFTPOS,ATM Withdrawal - Healthcare,N,2022-03-19
TXN000298,ACC00283,CUST0168,2023-10-02,Refund,Credit,7820.52,Restaurants,Mobile App,Refund - Groceries,N,2023-10-04
TXN000299,ACC00304,CUST0162,2023-06-14,Refund,Credit,3620.86,Healthcare,ATM,Refund - Fuel,N,2023-06-15
TXN000300,ACC00133,CUST0075,2024-11-05,Purchase,Debit,5317.75,Fuel,ATM,Purchase - Healthcare,N,2024-11-05
TXN000301,ACC00233,CUST0052,2023-11-26,Refund,Credit,14744.28,Utilities,Branch,Refund - Healthcare,N,2023-11-28
TXN000302,ACC00294,CUST0057,2022-10-14,BPAY,Debit,10715.55,Utilities,Mobile App,BPAY - Entertainment,N,2022-10-14
TXN000303,ACC00185,CUST0170,2024-07-19,PayID,Credit,1470.72,Travel,ATM,PayID - Fuel,N,2024-07-20
TXN000304,ACC00067,CUST0163,2024-09-02,Purchase,Debit,3222.55,Entertainment,EFTPOS,Purchase - Travel,N,2024-09-04
TXN000305,ACC00203,CUST0092,2023-06-25,PayID,Credit,8764.97,Travel,ATM,PayID - Retail,N,2023-06-26
TXN000306,ACC00084,CUST0006,2022-10-23,ATM Withdrawal,Debit,7587.28,Retail,Internet Banking,ATM Withdrawal - Fuel,N,2022-10-24
TXN000307,ACC00243,CUST0053,2022-03-08,BPAY,Debit,11197.7,Entertainment,Mobile App,BPAY - Travel,N,2022-03-09
TXN000308,ACC00293,CUST0096,2023-08-17,Transfer,Credit,605.19,Fuel,Branch,Transfer - Healthcare,N,2023-08-18
TXN000309,ACC00151,CUST0102,2024-09-22,Transfer,Credit,420.64,Restaurants,EFTPOS,Transfer - Travel,N,2024-09-23
TXN000310,ACC00146,CUST0062,2023-03-18,PayID,Credit,2746.97,Retail,Mobile App,PayID - Fuel,N,2023-03-18
TXN000311,ACC00023,CUST0197,2024-05-05,Direct Debit,Debit,7218.17,Retail,Branch,Direct Debit - Travel,N,2024-05-07
TXN000312,ACC00311,CUST0179,2022-09-29,BPAY,Debit,11429.51,Retail,ATM,BPAY - Retail,N,2022-10-01
TXN000313,ACC00167,CUST0038,2022-07-02,PayID,Credit,11997.37,Travel,ATM,PayID - Utilities,N,2022-07-03
TXN000314,ACC00277,CUST0144,2022-04-04,ATM Withdrawal,Debit,14371.23,Healthcare,Mobile App,ATM Withdrawal - Restaurants,N,2022-04-06
TXN000315,ACC00323,CUST0065,2023-09-25,Purchase,Debit,8416.1,Fuel,Internet Banking,Purchase - Groceries,N,2023-09-27
TXN000316,ACC00097,CUST0182,2024-09-01,Purchase,Debit,7540.08,Fuel,EFTPOS,Purchase - Restaurants,N,2024-09-02
TXN000317,ACC00106,CUST0014,2023-05-18,Refund,Credit,12445.53,Retail,Mobile App,Refund - Entertainment,N,2023-05-18
TXN000318,ACC00252,CUST0033,2022-02-17,Transfer,Credit,5100.01,Travel,Mobile App,Transfer - Entertainment,N,2022-02-17
TXN000319,ACC00059,CUST0179,2022-07-23,Direct Debit,Debit,8127.15,Restaurants,Internet Banking,Direct Debit - Healthcare,N,2022-07-23
TXN000320,ACC00158,CUST0088,2024-04-14,Purchase,Debit,10179.45,Entertainment,Internet Banking,Purchase - Groceries,N,2024-04-15
TXN000321,ACC00200,CUST0107,2022-07-22,ATM Withdrawal,Debit,4801.3,Entertainment,Branch,ATM Withdrawal - Travel,N,2022-07-22
TXN000322,ACC00027,CUST0076,2023-02-19,BPAY,Debit,3595.1,Utilities,ATM,BPAY - Travel,N,2023-02-20
TXN000323,ACC00032,CUST0135,2023-10-14,ATM Withdrawal,Debit,6972.89,Fuel,ATM,ATM Withdrawal - Groceries,N,2023-10-14
TXN000324,ACC00010,CUST0042,2023-07-06,BPAY,Debit,8311.57,Fuel,Internet Banking,BPAY - Restaurants,N,2023-07-07
TXN000325,ACC00229,CUST0109,2022-06-21,BPAY,Debit,12694.32,Utilities,Internet Banking,BPAY - Entertainment,N,2022-06-21
TXN000326,ACC00126,CUST0046,2024-05-17,BPAY,Debit,14420.32,Retail,Mobile App,BPAY - Groceries,N,2024-05-19
TXN000327,ACC00149,CUST0006,2022-12-09,ATM Withdrawal,Debit,9.14,Healthcare,EFTPOS,ATM Withdrawal - Healthcare,N,2022-12-10
TXN000328,ACC00180,CUST0069,2023-03-12,BPAY,Debit,8777.8,Healthcare,Mobile App,BPAY - Restaurants,N,2023-03-14
TXN000329,ACC00036,CUST0139,2023-09-08,PayID,Credit,1346.64,Fuel,Internet Banking,PayID - Healthcare,N,2023-09-08
TXN000330,ACC00313,CUST0134,2024-10-30,Direct Debit,Debit,14361.3,Entertainment,Branch,Direct Debit - Retail,N,2024-11-01
TXN000331,ACC00165,CUST0142,2023-12-01,BPAY,Debit,3160.15,Entertainment,Mobile App,BPAY - Restaurants,N,2023-12-01
TXN000332,ACC00312,CUST0089,2024-09-02,Purchase,Debit,65.18,Restaurants,ATM,Purchase - Retail,N,2024-09-04
TXN000333,ACC00042,CUST0012,2022-06-08,Refund,Credit,8080.2,Retail,Mobile App,Refund - Entertainment,N,2022-06-09
TXN000334,ACC00308,CUST0141,2024-01-04,Refund,Credit,5801.88,Groceries,Mobile App,Refund - Retail,N,2024-01-04
TXN000335,ACC00228,CUST0195,2022-01-20,Purchase,Debit,3323.59,Healthcare,Branch,Purchase - Utilities,N,2022-01-22
TXN000336,ACC00321,CUST0032,2023-09-13,Transfer,Credit,12126.41,Utilities,ATM,Transfer - Entertainment,Y,2023-09-14
TXN000337,ACC00311,CUST0179,2023-03-05,Refund,Credit,108.02,Travel,Mobile App,Refund - Healthcare,N,2023-03-06
TXN000338,ACC00088,CUST0136,2023-02-01,BPAY,Debit,9897.92,Restaurants,Mobile App,BPAY - Restaurants,N,2023-02-01
TXN000339,ACC00133,CUST0075,2023-04-12,PayID,Credit,13215.17,Healthcare,Internet Banking,PayID - Groceries,N,2023-04-14
TXN000340,ACC00348,CUST0040,2024-12-27,PayID,Credit,9217.23,Retail,Mobile App,PayID - Travel,N,2024-12-29
TXN000341,ACC00027,CUST0076,2023-10-24,ATM Withdrawal,Debit,6488.79,Healthcare,Mobile App,ATM Withdrawal - Retail,N,2023-10-26
TXN000342,ACC00023,CUST0197,2023-04-05,ATM Withdrawal,Debit,705.42,Retail,Branch,ATM Withdrawal - Groceries,N,2023-04-06
TXN000343,ACC00042,CUST0012,2022-02-21,Transfer,Credit,14853.98,Travel,Mobile App,Transfer - Utilities,N,2022-02-22
TXN000344,ACC00160,CUST0105,2022-05-09,Purchase,Debit,9390.29,Groceries,ATM,Purchase - Travel,N,2022-05-11
TXN000345,ACC00321,CUST0032,2023-11-16,Transfer,Credit,12607.77,Fuel,ATM,Transfer - Utilities,N,2023-11-16
TXN000346,ACC00171,CUST0074,2024-11-30,Purchase,Debit,11911.87,Retail,Mobile App,Purchase - Retail,N,2024-11-30
TXN000347,ACC00032,CUST0135,2022-03-10,Refund,Credit,5661.55,Fuel,Internet Banking,Refund - Groceries,N,2022-03-11
TXN000348,ACC00029,CUST0150,2023-09-10,ATM Withdrawal,Debit,9161.47,Fuel,Mobile App,ATM Withdrawal - Groceries,N,2023-09-11
TXN000349,ACC00196,CUST0043,2024-04-02,Refund,Credit,1438.36,Travel,Internet Banking,Refund - Groceries,N,2024-04-03
TXN000350,ACC00220,CUST0141,2022-07-27,PayID,Credit,5094.91,Groceries,ATM,PayID - Entertainment,N,2022-07-27
TXN000351,ACC00053,CUST0066,2022-01-26,Purchase,Debit,8928.03,Utilities,EFTPOS,Purchase - Restaurants,N,2022-01-27
TXN000352,ACC00182,CUST0120,2024-05-12,BPAY,Debit,7221.51,Retail,Internet Banking,BPAY - Utilities,N,2024-05-12
TXN000353,ACC00031,CUST0107,2022-09-19,ATM Withdrawal,Debit,4675.69,Entertainment,Branch,ATM Withdrawal - Restaurants,N,2022-09-20
TXN000354,ACC00309,CUST0168,2023-12-04,Purchase,Debit,4366.67,Restaurants,Mobile App,Purchase - Utilities,N,2023-12-06
TXN000355,ACC00028,CUST0048,2024-05-14,Transfer,Credit,5157.9,Utilities,Mobile App,Transfer - Entertainment,N,2024-05-15
TXN000356,ACC00240,CUST0175,2023-11-10,BPAY,Debit,12780.28,Entertainment,EFTPOS,BPAY - Healthcare,N,2023-11-10
TXN000357,ACC00054,CUST0185,2024-07-19,Purchase,Debit,13141.71,Retail,Internet Banking,Purchase - Groceries,N,2024-07-21
TXN000358,ACC00118,CUST0040,2024-08-13,Transfer,Credit,9359.18,Retail,Branch,Transfer - Travel,N,2024-08-13
TXN000359,ACC00004,CUST0128,2024-01-14,Direct Debit,Debit,149.37,Groceries,EFTPOS,Direct Debit - Fuel,N,2024-01-15
TXN000360,ACC00100,CUST0064,2024-01-08,Purchase,Debit,659.53,Utilities,Internet Banking,Purchase - Healthcare,N,2024-01-09
TXN000361,ACC00090,CUST0096,2023-11-27,Transfer,Credit,12713.17,Restaurants,Internet Banking,Transfer - Groceries,N,2023-11-28
TXN000362,ACC00052,CUST0076,2022-02-12,Transfer,Credit,12471.85,Travel,Mobile App,Transfer - Entertainment,N,2022-02-13
TXN000363,ACC00234,CUST0199,2023-05-07,Direct Debit,Debit,5545.24,Restaurants,EFTPOS,Direct Debit - Travel,N,2023-05-07
TXN000364,ACC00061,CUST0145,2022-10-23,Transfer,Credit,13240.96,Utilities,Internet Banking,Transfer - Travel,N,2022-10-24
TXN000365,ACC00307,CUST0170,2024-05-29,Transfer,Credit,14654.75,Groceries,EFTPOS,Transfer - Utilities,N,2024-05-30
TXN000366,ACC00077,CUST0173,2023-11-03,PayID,Credit,3708.33,Healthcare,Internet Banking,PayID - Retail,N,2023-11-03
TXN000367,ACC00241,CUST0132,2022-05-13,ATM Withdrawal,Debit,2512.34,Entertainment,ATM,ATM Withdrawal - Retail,N,2022-05-15
TXN000368,ACC00192,CUST0125,2024-12-12,PayID,Credit,10417.95,Retail,ATM,PayID - Healthcare,N,2024-12-14
TXN000369,ACC00299,CUST0098,2022-03-16,Transfer,Credit,3108.79,Retail,Internet Banking,Transfer - Travel,N,2022-03-17
TXN000370,ACC00194,CUST0002,2022-11-18,Direct Debit,Debit,14032.55,Healthcare,EFTPOS,Direct Debit - Fuel,N,2022-11-18
TXN000371,ACC00152,CUST0045,2024-06-29,Transfer,Credit,7782.79,Groceries,ATM,Transfer - Entertainment,N,2024-06-30
TXN000372,ACC00222,CUST0028,2024-04-17,ATM Withdrawal,Debit,5513.31,Entertainment,Branch,ATM Withdrawal - Travel,Y,2024-04-18
TXN000373,ACC00120,CUST0169,2023-06-28,Direct Debit,Debit,9680.68,Fuel,Branch,Direct Debit - Fuel,N,2023-06-28
TXN000374,ACC00051,CUST0081,2022-08-31,Purchase,Debit,1071.16,Utilities,Branch,Purchase - Utilities,N,2022-09-01
TXN000375,ACC00155,CUST0182,2023-07-17,BPAY,Debit,2860.45,Restaurants,EFTPOS,BPAY - Healthcare,Y,2023-07-18
TXN000376,ACC00145,CUST0008,2023-12-11,ATM Withdrawal,Debit,11747.14,Travel,EFTPOS,ATM Withdrawal - Groceries,N,2023-12-13
TXN000377,ACC00077,CUST0173,2024-03-25,PayID,Credit,3414.45,Utilities,ATM,PayID - Utilities,N,2024-03-27
TXN000378,ACC00240,CUST0175,2024-08-02,Purchase,Debit,5110.55,Entertainment,Internet Banking,Purchase - Travel,N,2024-08-04
TXN000379,ACC00214,CUST0130,2023-03-06,Refund,Credit,6580.77,Groceries,Branch,Refund - Restaurants,N,2023-03-06
TXN000380,ACC00157,CUST0123,2022-01-20,PayID,Credit,7497.5,Entertainment,Branch,PayID - Utilities,N,2022-01-22
TXN000381,ACC00207,CUST0085,2023-09-06,Purchase,Debit,4891.87,Groceries,Internet Banking,Purchase - Restaurants,N,2023-09-07
TXN000382,ACC00291,CUST0189,2024-03-11,Transfer,Credit,14702.6,Travel,Mobile App,Transfer - Travel,N,2024-03-11
TXN000383,ACC00169,CUST0023,2024-07-13,Direct Debit,Debit,9585.41,Fuel,Internet Banking,Direct Debit - Fuel,N,2024-07-13
TXN000384,ACC00017,CUST0050,2024-09-27,Transfer,Credit,403.55,Fuel,ATM,Transfer - Healthcare,N,2024-09-28
TXN000385,ACC00338,CUST0192,2024-12-09,Purchase,Debit,1050.62,Entertainment,EFTPOS,Purchase - Groceries,N,2024-12-10
TXN000386,ACC00201,CUST0078,2022-11-18,Transfer,Credit,14843.94,Travel,ATM,Transfer - Fuel,N,2022-11-18
TXN000387,ACC00067,CUST0163,2023-02-26,Refund,Credit,4647.05,Retail,Internet Banking,Refund - Healthcare,N,2023-02-28
TXN000388,ACC00235,CUST0011,2023-07-19,Transfer,Credit,3026.34,Retail,Mobile App,Transfer - Travel,N,2023-07-19
TXN000389,ACC00270,CUST0034,2023-11-05,ATM Withdrawal,Debit,13654.63,Retail,ATM,ATM Withdrawal - Groceries,N,2023-11-06
